actor_id,film_id,last_update
95,353,15-02-2006
95,375,15-02-2006
95,420,15-02-2006
95,424,15-02-2006
95,431,15-02-2006
95,498,15-02-2006
95,522,15-02-2006
95,546,15-02-2006
95,551,15-02-2006
95,619,15-02-2006
95,627,15-02-2006
95,690,15-02-2006
95,748,15-02-2006
95,813,15-02-2006
95,828,15-02-2006
95,855,15-02-2006
95,903,15-02-2006
95,923,15-02-2006
96,8,15-02-2006
96,36,15-02-2006
96,40,15-02-2006
96,54,15-02-2006
96,58,15-02-2006
96,66,15-02-2006
96,134,15-02-2006
96,209,15-02-2006
96,244,15-02-2006
96,320,15-02-2006
96,430,15-02-2006
96,452,15-02-2006
96,486,15-02-2006
96,572,15-02-2006
96,590,15-02-2006
96,661,15-02-2006
96,778,15-02-2006
96,832,15-02-2006
96,846,15-02-2006
96,874,15-02-2006
96,945,15-02-2006
96,968,15-02-2006
96,987,15-02-2006
97,143,15-02-2006
97,177,15-02-2006
97,188,15-02-2006
97,197,15-02-2006
97,256,15-02-2006
97,312,15-02-2006
97,342,15-02-2006
97,348,15-02-2006
97,358,15-02-2006
97,370,15-02-2006
97,437,15-02-2006
97,446,15-02-2006
97,466,15-02-2006
97,518,15-02-2006
97,553,15-02-2006
97,561,15-02-2006
97,641,15-02-2006
97,656,15-02-2006
97,728,15-02-2006
97,755,15-02-2006
97,757,15-02-2006
97,826,15-02-2006
97,862,15-02-2006
97,930,15-02-2006
97,933,15-02-2006
97,947,15-02-2006
97,951,15-02-2006
98,66,15-02-2006
98,72,15-02-2006
98,81,15-02-2006
98,87,15-02-2006
98,107,15-02-2006
98,120,15-02-2006
98,183,15-02-2006
98,194,15-02-2006
98,212,15-02-2006
98,297,15-02-2006
98,607,15-02-2006
98,634,15-02-2006
98,686,15-02-2006
98,705,15-02-2006
98,710,15-02-2006
98,721,15-02-2006
98,725,15-02-2006
98,734,15-02-2006
98,738,15-02-2006
98,765,15-02-2006
98,782,15-02-2006
98,824,15-02-2006
98,829,15-02-2006
98,912,15-02-2006
98,955,15-02-2006
98,985,15-02-2006
98,990,15-02-2006
99,7,15-02-2006
99,27,15-02-2006
99,84,15-02-2006
99,250,15-02-2006
99,322,15-02-2006
99,325,15-02-2006
99,381,15-02-2006
99,414,15-02-2006
99,475,15-02-2006
99,490,15-02-2006
99,512,15-02-2006
99,540,15-02-2006
99,572,15-02-2006
99,600,15-02-2006
99,618,15-02-2006
99,620,15-02-2006
99,622,15-02-2006
99,636,15-02-2006
99,672,15-02-2006
99,726,15-02-2006
99,741,15-02-2006
99,796,15-02-2006
99,835,15-02-2006
99,967,15-02-2006
99,978,15-02-2006
99,982,15-02-2006
100,17,15-02-2006
100,118,15-02-2006
100,250,15-02-2006
100,411,15-02-2006
100,414,15-02-2006
100,513,15-02-2006
100,563,15-02-2006
100,642,15-02-2006
100,714,15-02-2006
100,718,15-02-2006
100,759,15-02-2006
100,779,15-02-2006
100,815,15-02-2006
100,846,15-02-2006
100,850,15-02-2006
100,872,15-02-2006
100,877,15-02-2006
100,909,15-02-2006
100,919,15-02-2006
100,944,15-02-2006
100,967,15-02-2006
100,979,15-02-2006
100,991,15-02-2006
100,992,15-02-2006
101,60,15-02-2006
101,66,15-02-2006
101,85,15-02-2006
101,146,15-02-2006
101,189,15-02-2006
101,250,15-02-2006
101,255,15-02-2006
101,263,15-02-2006
101,275,15-02-2006
101,289,15-02-2006
101,491,15-02-2006
101,494,15-02-2006
101,511,15-02-2006
101,568,15-02-2006
101,608,15-02-2006
101,617,15-02-2006
101,655,15-02-2006
101,662,15-02-2006
101,700,15-02-2006
101,702,15-02-2006
101,758,15-02-2006
101,774,15-02-2006
101,787,15-02-2006
101,828,15-02-2006
101,841,15-02-2006
101,928,15-02-2006
101,932,15-02-2006
101,936,15-02-2006
101,941,15-02-2006
101,978,15-02-2006
101,980,15-02-2006
101,984,15-02-2006
101,988,15-02-2006
102,20,15-02-2006
102,34,15-02-2006
102,53,15-02-2006
102,123,15-02-2006
102,124,15-02-2006
102,194,15-02-2006
102,200,15-02-2006
102,205,15-02-2006
102,268,15-02-2006
102,326,15-02-2006
102,329,15-02-2006
102,334,15-02-2006
102,351,15-02-2006
102,418,15-02-2006
102,431,15-02-2006
102,446,15-02-2006
102,485,15-02-2006
102,508,15-02-2006
102,517,15-02-2006
102,521,15-02-2006
102,526,15-02-2006
102,529,15-02-2006
102,544,15-02-2006
102,600,15-02-2006
102,605,15-02-2006
102,606,15-02-2006
102,624,15-02-2006
102,631,15-02-2006
102,712,15-02-2006
102,728,15-02-2006
102,744,15-02-2006
102,796,15-02-2006
102,802,15-02-2006
102,810,15-02-2006
102,828,15-02-2006
102,837,15-02-2006
102,845,15-02-2006
102,852,15-02-2006
102,958,15-02-2006
102,979,15-02-2006
102,980,15-02-2006
103,5,15-02-2006
103,118,15-02-2006
103,130,15-02-2006
103,197,15-02-2006
103,199,15-02-2006
103,206,15-02-2006
103,215,15-02-2006
103,221,15-02-2006
103,271,15-02-2006
103,285,15-02-2006
103,315,15-02-2006
103,318,15-02-2006
103,333,15-02-2006
103,347,15-02-2006
103,356,15-02-2006
103,360,15-02-2006
103,378,15-02-2006
103,437,15-02-2006
103,585,15-02-2006
103,609,15-02-2006
103,639,15-02-2006
103,643,15-02-2006
103,692,15-02-2006
103,735,15-02-2006
103,822,15-02-2006
103,895,15-02-2006
103,903,15-02-2006
103,912,15-02-2006
103,942,15-02-2006
103,956,15-02-2006
104,19,15-02-2006
104,39,15-02-2006
104,40,15-02-2006
104,59,15-02-2006
104,70,15-02-2006
104,136,15-02-2006
104,156,15-02-2006
104,184,15-02-2006
104,198,15-02-2006
104,233,15-02-2006
104,259,15-02-2006
104,287,15-02-2006
104,309,15-02-2006
104,313,15-02-2006
104,394,15-02-2006
104,401,15-02-2006
104,463,15-02-2006
104,506,15-02-2006
104,516,15-02-2006
104,583,15-02-2006
104,600,15-02-2006
104,607,15-02-2006
104,657,15-02-2006
104,677,15-02-2006
104,739,15-02-2006
104,892,15-02-2006
104,904,15-02-2006
104,926,15-02-2006
104,945,15-02-2006
104,984,15-02-2006
104,999,15-02-2006
105,12,15-02-2006
105,15,15-02-2006
105,21,15-02-2006
105,29,15-02-2006
105,42,15-02-2006
105,116,15-02-2006
105,158,15-02-2006
105,239,15-02-2006
105,280,15-02-2006
105,283,15-02-2006
105,315,15-02-2006
105,333,15-02-2006
105,372,15-02-2006
105,377,15-02-2006
105,530,15-02-2006
105,558,15-02-2006
105,561,15-02-2006
105,606,15-02-2006
105,649,15-02-2006
105,686,15-02-2006
105,750,15-02-2006
105,795,15-02-2006
105,831,15-02-2006
105,835,15-02-2006
105,858,15-02-2006
105,864,15-02-2006
105,893,15-02-2006
105,906,15-02-2006
105,910,15-02-2006
105,915,15-02-2006
105,954,15-02-2006
105,990,15-02-2006
105,993,15-02-2006
105,994,15-02-2006
106,44,15-02-2006
106,83,15-02-2006
106,108,15-02-2006
106,126,15-02-2006
106,136,15-02-2006
106,166,15-02-2006
106,189,15-02-2006
106,194,15-02-2006
106,204,15-02-2006
106,229,15-02-2006
106,241,15-02-2006
106,345,15-02-2006
106,365,15-02-2006
106,399,15-02-2006
106,439,15-02-2006
106,457,15-02-2006
106,469,15-02-2006
106,500,15-02-2006
106,505,15-02-2006
106,559,15-02-2006
106,566,15-02-2006
106,585,15-02-2006
106,639,15-02-2006
106,654,15-02-2006
106,659,15-02-2006
106,675,15-02-2006
106,687,15-02-2006
106,752,15-02-2006
106,763,15-02-2006
106,780,15-02-2006
106,858,15-02-2006
106,866,15-02-2006
106,881,15-02-2006
106,894,15-02-2006
106,934,15-02-2006
107,62,15-02-2006
107,112,15-02-2006
107,133,15-02-2006
107,136,15-02-2006
107,138,15-02-2006
107,162,15-02-2006
107,165,15-02-2006
107,172,15-02-2006
107,209,15-02-2006
107,220,15-02-2006
107,239,15-02-2006
107,277,15-02-2006
107,292,15-02-2006
107,338,15-02-2006
107,348,15-02-2006
107,369,15-02-2006
107,388,15-02-2006
107,392,15-02-2006
107,409,15-02-2006
107,430,15-02-2006
107,445,15-02-2006
107,454,15-02-2006
107,458,15-02-2006
107,467,15-02-2006
107,520,15-02-2006
107,534,15-02-2006
107,548,15-02-2006
107,571,15-02-2006
107,574,15-02-2006
107,603,15-02-2006
107,606,15-02-2006
107,637,15-02-2006
107,774,15-02-2006
107,781,15-02-2006
107,796,15-02-2006
107,831,15-02-2006
107,849,15-02-2006
107,859,15-02-2006
107,879,15-02-2006
107,905,15-02-2006
107,973,15-02-2006
107,977,15-02-2006
108,1,15-02-2006
108,6,15-02-2006
108,9,15-02-2006
108,137,15-02-2006
108,208,15-02-2006
108,219,15-02-2006
108,242,15-02-2006
108,278,15-02-2006
108,302,15-02-2006
108,350,15-02-2006
108,378,15-02-2006
108,379,15-02-2006
108,495,15-02-2006
108,507,15-02-2006
108,517,15-02-2006
108,561,15-02-2006
108,567,15-02-2006
108,648,15-02-2006
108,652,15-02-2006
108,655,15-02-2006
108,673,15-02-2006
108,693,15-02-2006
108,696,15-02-2006
108,702,15-02-2006
108,721,15-02-2006
108,733,15-02-2006
108,741,15-02-2006
108,744,15-02-2006
108,887,15-02-2006
108,892,15-02-2006
108,894,15-02-2006
108,920,15-02-2006
108,958,15-02-2006
108,966,15-02-2006
109,12,15-02-2006
109,48,15-02-2006
109,77,15-02-2006
109,157,15-02-2006
109,174,15-02-2006
109,190,15-02-2006
109,243,15-02-2006
109,281,15-02-2006
109,393,15-02-2006
109,463,15-02-2006
109,622,15-02-2006
109,657,15-02-2006
109,694,15-02-2006
109,700,15-02-2006
109,732,15-02-2006
109,753,15-02-2006
109,785,15-02-2006
109,786,15-02-2006
109,863,15-02-2006
109,885,15-02-2006
109,955,15-02-2006
109,967,15-02-2006
110,8,15-02-2006
110,27,15-02-2006
110,62,15-02-2006
110,120,15-02-2006
110,126,15-02-2006
110,156,15-02-2006
110,292,15-02-2006
110,343,15-02-2006
110,360,15-02-2006
110,369,15-02-2006
110,435,15-02-2006
110,513,15-02-2006
110,525,15-02-2006
110,539,15-02-2006
110,545,15-02-2006
110,625,15-02-2006
110,650,15-02-2006
110,801,15-02-2006
110,912,15-02-2006
110,961,15-02-2006
110,987,15-02-2006
111,61,15-02-2006
111,78,15-02-2006
111,98,15-02-2006
111,162,15-02-2006
111,179,15-02-2006
111,194,15-02-2006
111,325,15-02-2006
111,359,15-02-2006
111,382,15-02-2006
111,403,15-02-2006
111,407,15-02-2006
111,414,15-02-2006
111,474,15-02-2006
111,489,15-02-2006
111,508,15-02-2006
111,555,15-02-2006
111,603,15-02-2006
111,608,15-02-2006
111,643,15-02-2006
111,669,15-02-2006
111,679,15-02-2006
111,680,15-02-2006
111,699,15-02-2006
111,731,15-02-2006
111,732,15-02-2006
111,737,15-02-2006
111,744,15-02-2006
111,777,15-02-2006
111,847,15-02-2006
111,894,15-02-2006
111,919,15-02-2006
111,962,15-02-2006
111,973,15-02-2006
112,34,15-02-2006
112,37,15-02-2006
112,151,15-02-2006
112,173,15-02-2006
112,188,15-02-2006
112,231,15-02-2006
112,312,15-02-2006
112,322,15-02-2006
112,443,15-02-2006
112,450,15-02-2006
112,565,15-02-2006
112,603,15-02-2006
112,606,15-02-2006
112,654,15-02-2006
112,666,15-02-2006
112,700,15-02-2006
112,728,15-02-2006
112,772,15-02-2006
112,796,15-02-2006
112,817,15-02-2006
112,829,15-02-2006
112,856,15-02-2006
112,865,15-02-2006
112,869,15-02-2006
112,988,15-02-2006
113,35,15-02-2006
113,84,15-02-2006
113,116,15-02-2006
113,181,15-02-2006
113,218,15-02-2006
113,249,15-02-2006
113,258,15-02-2006
113,292,15-02-2006
113,322,15-02-2006
113,353,15-02-2006
113,403,15-02-2006
113,525,15-02-2006
113,642,15-02-2006
113,656,15-02-2006
113,674,15-02-2006
113,680,15-02-2006
113,700,15-02-2006
113,719,15-02-2006
113,723,15-02-2006
113,726,15-02-2006
113,732,15-02-2006
113,748,15-02-2006
113,838,15-02-2006
113,890,15-02-2006
113,921,15-02-2006
113,969,15-02-2006
113,981,15-02-2006
114,13,15-02-2006
114,68,15-02-2006
114,90,15-02-2006
114,162,15-02-2006
114,188,15-02-2006
114,194,15-02-2006
114,210,15-02-2006
114,237,15-02-2006
114,254,15-02-2006
114,305,15-02-2006
114,339,15-02-2006
114,420,15-02-2006
114,425,15-02-2006
114,452,15-02-2006
114,538,15-02-2006
114,619,15-02-2006
114,757,15-02-2006
114,807,15-02-2006
114,827,15-02-2006
114,841,15-02-2006
114,861,15-02-2006
114,866,15-02-2006
114,913,15-02-2006
114,961,15-02-2006
114,993,15-02-2006
115,49,15-02-2006
115,52,15-02-2006
115,245,15-02-2006
115,246,15-02-2006
115,277,15-02-2006
115,302,15-02-2006
115,379,15-02-2006
115,383,15-02-2006
115,391,15-02-2006
115,428,15-02-2006
115,506,15-02-2006
115,531,15-02-2006
115,607,15-02-2006
115,615,15-02-2006
115,661,15-02-2006
115,671,15-02-2006
115,686,15-02-2006
115,703,15-02-2006
115,714,15-02-2006
115,740,15-02-2006
115,754,15-02-2006
115,846,15-02-2006
115,887,15-02-2006
115,952,15-02-2006
115,955,15-02-2006
115,966,15-02-2006
115,985,15-02-2006
115,994,15-02-2006
116,36,15-02-2006
116,48,15-02-2006
116,88,15-02-2006
116,90,15-02-2006
116,105,15-02-2006
116,128,15-02-2006
116,336,15-02-2006
116,338,15-02-2006
116,384,15-02-2006
116,412,15-02-2006
116,420,15-02-2006
116,451,15-02-2006
116,481,15-02-2006
116,492,15-02-2006
116,584,15-02-2006
116,606,15-02-2006
116,622,15-02-2006
116,647,15-02-2006
116,653,15-02-2006
116,742,15-02-2006
116,784,15-02-2006
116,844,15-02-2006
116,939,15-02-2006
116,956,15-02-2006
117,10,15-02-2006
117,15,15-02-2006
117,42,15-02-2006
117,167,15-02-2006
117,178,15-02-2006
117,190,15-02-2006
117,197,15-02-2006
117,224,15-02-2006
117,246,15-02-2006
117,273,15-02-2006
117,298,15-02-2006
117,316,15-02-2006
117,337,15-02-2006
117,395,15-02-2006
117,423,15-02-2006
117,432,15-02-2006
117,459,15-02-2006
117,468,15-02-2006
117,550,15-02-2006
117,578,15-02-2006
117,707,15-02-2006
117,710,15-02-2006
117,738,15-02-2006
117,739,15-02-2006
117,778,15-02-2006
117,783,15-02-2006
117,785,15-02-2006
117,797,15-02-2006
117,812,15-02-2006
117,831,15-02-2006
117,864,15-02-2006
117,887,15-02-2006
117,926,15-02-2006
118,35,15-02-2006
118,39,15-02-2006
118,41,15-02-2006
118,49,15-02-2006
118,55,15-02-2006
118,136,15-02-2006
118,141,15-02-2006
118,151,15-02-2006
118,311,15-02-2006
118,384,15-02-2006
118,399,15-02-2006
118,499,15-02-2006
118,517,15-02-2006
118,553,15-02-2006
118,558,15-02-2006
118,572,15-02-2006
118,641,15-02-2006
118,656,15-02-2006
118,695,15-02-2006
118,735,15-02-2006
118,788,15-02-2006
118,852,15-02-2006
118,938,15-02-2006
118,957,15-02-2006
118,969,15-02-2006
119,21,15-02-2006
119,49,15-02-2006
119,64,15-02-2006
119,87,15-02-2006
119,143,15-02-2006
119,171,15-02-2006
119,172,15-02-2006
119,173,15-02-2006
119,381,15-02-2006
119,394,15-02-2006
119,412,15-02-2006
119,418,15-02-2006
119,454,15-02-2006
119,509,15-02-2006
119,521,15-02-2006
119,567,15-02-2006
119,570,15-02-2006
119,592,15-02-2006
119,614,15-02-2006
119,636,15-02-2006
119,649,15-02-2006
119,693,15-02-2006
119,738,15-02-2006
119,751,15-02-2006
119,782,15-02-2006
119,786,15-02-2006
119,788,15-02-2006
119,802,15-02-2006
119,858,15-02-2006
119,868,15-02-2006
119,900,15-02-2006
119,939,15-02-2006
120,57,15-02-2006
120,63,15-02-2006
120,144,15-02-2006
120,149,15-02-2006
120,208,15-02-2006
120,231,15-02-2006
120,238,15-02-2006
120,255,15-02-2006
120,414,15-02-2006
120,424,15-02-2006
120,489,15-02-2006
120,513,15-02-2006
120,590,15-02-2006
120,641,15-02-2006
120,642,15-02-2006
120,659,15-02-2006
120,682,15-02-2006
120,691,15-02-2006
120,715,15-02-2006
120,717,15-02-2006
120,722,15-02-2006
120,746,15-02-2006
120,830,15-02-2006
120,894,15-02-2006
120,898,15-02-2006
120,911,15-02-2006
120,994,15-02-2006
121,141,15-02-2006
121,154,15-02-2006
121,161,15-02-2006
121,170,15-02-2006
121,186,15-02-2006
121,198,15-02-2006
121,220,15-02-2006
121,222,15-02-2006
121,284,15-02-2006
121,297,15-02-2006
121,338,15-02-2006
121,353,15-02-2006
121,449,15-02-2006
121,479,15-02-2006
121,517,15-02-2006
121,633,15-02-2006
121,654,15-02-2006
121,658,15-02-2006
121,666,15-02-2006
121,771,15-02-2006
121,780,15-02-2006
121,847,15-02-2006
121,884,15-02-2006
121,885,15-02-2006
121,966,15-02-2006
122,22,15-02-2006
122,29,15-02-2006
122,76,15-02-2006
122,83,15-02-2006
122,157,15-02-2006
122,158,15-02-2006
122,166,15-02-2006
122,227,15-02-2006
122,238,15-02-2006
122,300,15-02-2006
122,307,15-02-2006
122,363,15-02-2006
122,470,15-02-2006
122,489,15-02-2006
122,491,15-02-2006
122,542,15-02-2006
122,620,15-02-2006
122,649,15-02-2006
122,654,15-02-2006
122,673,15-02-2006
122,718,15-02-2006
122,795,15-02-2006
122,957,15-02-2006
122,961,15-02-2006
122,998,15-02-2006
123,3,15-02-2006
123,43,15-02-2006
123,67,15-02-2006
123,105,15-02-2006
123,148,15-02-2006
123,151,15-02-2006
123,185,15-02-2006
123,223,15-02-2006
123,234,15-02-2006
123,245,15-02-2006
123,246,15-02-2006
123,266,15-02-2006
123,286,15-02-2006
123,429,15-02-2006
123,442,15-02-2006
123,446,15-02-2006
123,479,15-02-2006
123,480,15-02-2006
123,494,15-02-2006
123,503,15-02-2006
123,530,15-02-2006
123,576,15-02-2006
123,577,15-02-2006
123,589,15-02-2006
123,593,15-02-2006
123,725,15-02-2006
123,730,15-02-2006
123,786,15-02-2006
123,860,15-02-2006
123,892,15-02-2006
123,926,15-02-2006
123,988,15-02-2006
124,22,15-02-2006
124,64,15-02-2006
124,106,15-02-2006
124,113,15-02-2006
124,190,15-02-2006
124,246,15-02-2006
124,260,15-02-2006
124,263,15-02-2006
124,289,15-02-2006
124,306,15-02-2006
124,312,15-02-2006
124,322,15-02-2006
124,343,15-02-2006
124,449,15-02-2006
124,468,15-02-2006
124,539,15-02-2006
124,601,15-02-2006
124,726,15-02-2006
124,742,15-02-2006
124,775,15-02-2006
124,785,15-02-2006
124,814,15-02-2006
124,858,15-02-2006
124,882,15-02-2006
124,987,15-02-2006
124,997,15-02-2006
125,62,15-02-2006
125,98,15-02-2006
125,100,15-02-2006
125,114,15-02-2006
125,175,15-02-2006
125,188,15-02-2006
125,204,15-02-2006
125,238,15-02-2006
125,250,15-02-2006
125,324,15-02-2006
125,338,15-02-2006
125,361,15-02-2006
125,367,15-02-2006
125,395,15-02-2006
125,414,15-02-2006
125,428,15-02-2006
125,429,15-02-2006
125,450,15-02-2006
125,497,15-02-2006
125,557,15-02-2006
125,568,15-02-2006
125,584,15-02-2006
125,602,15-02-2006
125,623,15-02-2006
125,664,15-02-2006
125,683,15-02-2006
125,710,15-02-2006
125,877,15-02-2006
125,908,15-02-2006
125,949,15-02-2006
125,965,15-02-2006
126,21,15-02-2006
126,34,15-02-2006
126,43,15-02-2006
126,58,15-02-2006
126,85,15-02-2006
126,96,15-02-2006
126,193,15-02-2006
126,194,15-02-2006
126,199,15-02-2006
126,256,15-02-2006
126,263,15-02-2006
126,288,15-02-2006
126,317,15-02-2006
126,347,15-02-2006
126,369,15-02-2006
126,370,15-02-2006
126,419,15-02-2006
126,468,15-02-2006
126,469,15-02-2006
126,545,15-02-2006
126,685,15-02-2006
126,836,15-02-2006
126,860,15-02-2006
127,36,15-02-2006
127,47,15-02-2006
127,48,15-02-2006
127,79,15-02-2006
127,119,15-02-2006
127,141,15-02-2006
127,157,15-02-2006
127,202,15-02-2006
127,286,15-02-2006
127,333,15-02-2006
127,354,15-02-2006
127,366,15-02-2006
127,382,15-02-2006
127,388,15-02-2006
127,411,15-02-2006
127,459,15-02-2006
127,553,15-02-2006
127,573,15-02-2006
127,613,15-02-2006
127,617,15-02-2006
127,641,15-02-2006
127,710,15-02-2006
127,727,15-02-2006
127,749,15-02-2006
127,763,15-02-2006
127,771,15-02-2006
127,791,15-02-2006
127,819,15-02-2006
127,839,15-02-2006
127,846,15-02-2006
127,911,15-02-2006
127,953,15-02-2006
127,970,15-02-2006
128,26,15-02-2006
128,82,15-02-2006
128,119,15-02-2006
128,168,15-02-2006
128,212,15-02-2006
128,238,15-02-2006
128,299,15-02-2006
128,312,15-02-2006
128,326,15-02-2006
128,336,15-02-2006
128,345,15-02-2006
128,407,15-02-2006
128,462,15-02-2006
128,485,15-02-2006
128,516,15-02-2006
128,564,15-02-2006
128,614,15-02-2006
128,650,15-02-2006
128,665,15-02-2006
128,671,15-02-2006
128,693,15-02-2006
128,696,15-02-2006
128,759,15-02-2006
128,774,15-02-2006
128,814,15-02-2006
128,899,15-02-2006
128,912,15-02-2006
128,944,15-02-2006
128,949,15-02-2006
128,965,15-02-2006
129,56,15-02-2006
129,89,15-02-2006
129,101,15-02-2006
129,166,15-02-2006
129,202,15-02-2006
129,230,15-02-2006
129,247,15-02-2006
129,249,15-02-2006
129,348,15-02-2006
129,367,15-02-2006
129,391,15-02-2006
129,418,15-02-2006
129,431,15-02-2006
129,452,15-02-2006
129,471,15-02-2006
129,520,15-02-2006
129,597,15-02-2006
129,602,15-02-2006
129,640,15-02-2006
129,669,15-02-2006
129,684,15-02-2006
129,705,15-02-2006
129,805,15-02-2006
129,826,15-02-2006
129,834,15-02-2006
129,857,15-02-2006
129,910,15-02-2006
129,920,15-02-2006
129,938,15-02-2006
129,962,15-02-2006
130,9,15-02-2006
130,26,15-02-2006
130,37,15-02-2006
130,43,15-02-2006
130,49,15-02-2006
130,57,15-02-2006
130,107,15-02-2006
130,112,15-02-2006
130,208,15-02-2006
130,326,15-02-2006
130,375,15-02-2006
130,416,15-02-2006
130,431,15-02-2006
130,452,15-02-2006
130,453,15-02-2006
130,478,15-02-2006
130,507,15-02-2006
130,525,15-02-2006
130,549,15-02-2006
130,592,15-02-2006
130,702,15-02-2006
130,725,15-02-2006
130,764,15-02-2006
130,809,15-02-2006
130,869,15-02-2006
130,930,15-02-2006
130,981,15-02-2006
131,48,15-02-2006
131,66,15-02-2006
131,94,15-02-2006
131,120,15-02-2006
131,147,15-02-2006
131,206,15-02-2006
131,320,15-02-2006
131,383,15-02-2006
131,432,15-02-2006
131,436,15-02-2006
131,450,15-02-2006
131,479,15-02-2006
131,494,15-02-2006
131,515,15-02-2006
131,539,15-02-2006
131,590,15-02-2006
131,647,15-02-2006
131,693,15-02-2006
131,713,15-02-2006
131,770,15-02-2006
131,798,15-02-2006
131,809,15-02-2006
131,875,15-02-2006
131,881,15-02-2006
131,921,15-02-2006
132,81,15-02-2006
132,82,15-02-2006
132,133,15-02-2006
132,156,15-02-2006
132,162,15-02-2006
132,311,15-02-2006
132,345,15-02-2006
132,377,15-02-2006
132,410,15-02-2006
132,538,15-02-2006
132,562,15-02-2006
132,586,15-02-2006
132,626,15-02-2006
132,637,15-02-2006
132,698,15-02-2006
132,756,15-02-2006
132,806,15-02-2006
132,897,15-02-2006
132,899,15-02-2006
132,904,15-02-2006
132,930,15-02-2006
132,987,15-02-2006
133,7,15-02-2006
133,51,15-02-2006
133,133,15-02-2006
133,172,15-02-2006
133,210,15-02-2006
133,270,15-02-2006
133,280,15-02-2006
133,286,15-02-2006
133,338,15-02-2006
133,342,15-02-2006
133,351,15-02-2006
133,368,15-02-2006
133,385,15-02-2006
133,390,15-02-2006
133,397,15-02-2006
133,410,15-02-2006
133,452,15-02-2006
133,463,15-02-2006
133,514,15-02-2006
133,588,15-02-2006
133,594,15-02-2006
133,635,15-02-2006
133,652,15-02-2006
133,727,15-02-2006
133,806,15-02-2006
133,868,15-02-2006
133,882,15-02-2006
133,894,15-02-2006
133,933,15-02-2006
133,952,15-02-2006
134,132,15-02-2006
134,145,15-02-2006
134,161,15-02-2006
134,219,15-02-2006
134,243,15-02-2006
134,250,15-02-2006
134,278,15-02-2006
134,341,15-02-2006
134,386,15-02-2006
134,413,15-02-2006
134,558,15-02-2006
134,588,15-02-2006
134,624,15-02-2006
134,655,15-02-2006
134,683,15-02-2006
134,690,15-02-2006
134,861,15-02-2006
134,896,15-02-2006
134,897,15-02-2006
134,915,15-02-2006
134,927,15-02-2006
134,936,15-02-2006
135,35,15-02-2006
135,41,15-02-2006
135,65,15-02-2006
135,88,15-02-2006
135,170,15-02-2006
135,269,15-02-2006
135,320,15-02-2006
135,353,15-02-2006
135,357,15-02-2006
135,364,15-02-2006
135,455,15-02-2006
135,458,15-02-2006
135,484,15-02-2006
135,541,15-02-2006
135,553,15-02-2006
135,616,15-02-2006
135,628,15-02-2006
135,719,15-02-2006
135,814,15-02-2006
135,905,15-02-2006
136,20,15-02-2006
136,25,15-02-2006
136,33,15-02-2006
136,56,15-02-2006
136,61,15-02-2006
136,193,15-02-2006
136,214,15-02-2006
136,229,15-02-2006
136,243,15-02-2006
136,256,15-02-2006
136,262,15-02-2006
136,271,15-02-2006
136,288,15-02-2006
136,300,15-02-2006
136,364,15-02-2006
136,401,15-02-2006
136,414,15-02-2006
136,420,15-02-2006
136,474,15-02-2006
136,485,15-02-2006
136,542,15-02-2006
136,552,15-02-2006
136,620,15-02-2006
136,649,15-02-2006
136,686,15-02-2006
136,781,15-02-2006
136,806,15-02-2006
136,808,15-02-2006
136,818,15-02-2006
136,842,15-02-2006
136,933,15-02-2006
136,993,15-02-2006
137,6,15-02-2006
137,14,15-02-2006
137,56,15-02-2006
137,96,15-02-2006
137,160,15-02-2006
137,224,15-02-2006
137,249,15-02-2006
137,254,15-02-2006
137,263,15-02-2006
137,268,15-02-2006
137,304,15-02-2006
137,390,15-02-2006
137,410,15-02-2006
137,433,15-02-2006
137,446,15-02-2006
137,489,15-02-2006
137,530,15-02-2006
137,564,15-02-2006
137,603,15-02-2006
137,610,15-02-2006
137,688,15-02-2006
137,703,15-02-2006
137,745,15-02-2006
137,758,15-02-2006
137,832,15-02-2006
137,841,15-02-2006
137,917,15-02-2006
138,8,15-02-2006
138,52,15-02-2006
138,61,15-02-2006
138,125,15-02-2006
138,157,15-02-2006
138,214,15-02-2006
138,258,15-02-2006
138,376,15-02-2006
138,403,15-02-2006
138,446,15-02-2006
138,453,15-02-2006
138,508,15-02-2006
138,553,15-02-2006
138,561,15-02-2006
138,583,15-02-2006
138,627,15-02-2006
138,639,15-02-2006
138,695,15-02-2006
138,747,15-02-2006
138,879,15-02-2006
138,885,15-02-2006
138,923,15-02-2006
138,970,15-02-2006
138,989,15-02-2006
139,20,15-02-2006
139,35,15-02-2006
139,57,15-02-2006
139,74,15-02-2006
139,90,15-02-2006
139,107,15-02-2006
139,155,15-02-2006
139,170,15-02-2006
139,181,15-02-2006
139,200,15-02-2006
139,229,15-02-2006
139,233,15-02-2006
139,261,15-02-2006
139,262,15-02-2006
139,266,15-02-2006
139,282,15-02-2006
139,284,15-02-2006
139,373,15-02-2006
139,447,15-02-2006
139,489,15-02-2006
139,529,15-02-2006
139,540,15-02-2006
139,570,15-02-2006
139,602,15-02-2006
139,605,15-02-2006
139,636,15-02-2006
139,691,15-02-2006
139,706,15-02-2006
139,719,15-02-2006
139,744,15-02-2006
139,746,15-02-2006
139,862,15-02-2006
139,892,15-02-2006
140,27,15-02-2006
140,77,15-02-2006
140,112,15-02-2006
140,135,15-02-2006
140,185,15-02-2006
140,258,15-02-2006
140,370,15-02-2006
