inventory_id,film_id,store_id,last_update
2067,448,2,15-02-2006
2068,448,2,15-02-2006
2069,449,2,15-02-2006
2070,449,2,15-02-2006
2071,449,2,15-02-2006
2072,449,2,15-02-2006
2073,450,1,15-02-2006
2074,450,1,15-02-2006
2075,450,1,15-02-2006
2076,450,2,15-02-2006
2077,450,2,15-02-2006
2078,450,2,15-02-2006
2079,450,2,15-02-2006
2080,451,1,15-02-2006
2081,451,1,15-02-2006
2082,451,2,15-02-2006
2083,451,2,15-02-2006
2084,451,2,15-02-2006
2085,452,2,15-02-2006
2086,452,2,15-02-2006
2087,452,2,15-02-2006
2088,452,2,15-02-2006
2089,453,1,15-02-2006
2090,453,1,15-02-2006
2091,453,1,15-02-2006
2092,453,2,15-02-2006
2093,453,2,15-02-2006
2094,454,1,15-02-2006
2095,454,1,15-02-2006
2096,455,1,15-02-2006
2097,455,1,15-02-2006
2098,455,1,15-02-2006
2099,455,1,15-02-2006
2100,456,1,15-02-2006
2101,456,1,15-02-2006
2102,456,2,15-02-2006
2103,456,2,15-02-2006
2104,456,2,15-02-2006
2105,456,2,15-02-2006
2106,457,1,15-02-2006
2107,457,1,15-02-2006
2108,457,2,15-02-2006
2109,457,2,15-02-2006
2110,457,2,15-02-2006
2111,457,2,15-02-2006
2112,458,1,15-02-2006
2113,458,1,15-02-2006
2114,458,2,15-02-2006
2115,458,2,15-02-2006
2116,458,2,15-02-2006
2117,458,2,15-02-2006
2118,459,2,15-02-2006
2119,459,2,15-02-2006
2120,460,1,15-02-2006
2121,460,1,15-02-2006
2122,460,1,15-02-2006
2123,460,1,15-02-2006
2124,460,2,15-02-2006
2125,460,2,15-02-2006
2126,460,2,15-02-2006
2127,460,2,15-02-2006
2128,461,1,15-02-2006
2129,461,1,15-02-2006
2130,461,2,15-02-2006
2131,461,2,15-02-2006
2132,461,2,15-02-2006
2133,461,2,15-02-2006
2134,462,1,15-02-2006
2135,462,1,15-02-2006
2136,462,2,15-02-2006
2137,462,2,15-02-2006
2138,462,2,15-02-2006
2139,463,1,15-02-2006
2140,463,1,15-02-2006
2141,463,1,15-02-2006
2142,463,2,15-02-2006
2143,463,2,15-02-2006
2144,464,1,15-02-2006
2145,464,1,15-02-2006
2146,464,1,15-02-2006
2147,464,1,15-02-2006
2148,464,2,15-02-2006
2149,464,2,15-02-2006
2150,464,2,15-02-2006
2151,465,1,15-02-2006
2152,465,1,15-02-2006
2153,465,2,15-02-2006
2154,465,2,15-02-2006
2155,465,2,15-02-2006
2156,466,1,15-02-2006
2157,466,1,15-02-2006
2158,467,1,15-02-2006
2159,467,1,15-02-2006
2160,467,1,15-02-2006
2161,467,1,15-02-2006
2162,467,2,15-02-2006
2163,467,2,15-02-2006
2164,467,2,15-02-2006
2165,468,1,15-02-2006
2166,468,1,15-02-2006
2167,468,1,15-02-2006
2168,468,1,15-02-2006
2169,468,2,15-02-2006
2170,468,2,15-02-2006
2171,468,2,15-02-2006
2172,468,2,15-02-2006
2173,469,2,15-02-2006
2174,469,2,15-02-2006
2175,469,2,15-02-2006
2176,470,1,15-02-2006
2177,470,1,15-02-2006
2178,471,1,15-02-2006
2179,471,1,15-02-2006
2180,471,1,15-02-2006
2181,471,2,15-02-2006
2182,471,2,15-02-2006
2183,471,2,15-02-2006
2184,471,2,15-02-2006
2185,472,2,15-02-2006
2186,472,2,15-02-2006
2187,473,1,15-02-2006
2188,473,1,15-02-2006
2189,473,2,15-02-2006
2190,473,2,15-02-2006
2191,473,2,15-02-2006
2192,474,2,15-02-2006
2193,474,2,15-02-2006
2194,474,2,15-02-2006
2195,474,2,15-02-2006
2196,475,2,15-02-2006
2197,475,2,15-02-2006
2198,476,1,15-02-2006
2199,476,1,15-02-2006
2200,476,1,15-02-2006
2201,476,2,15-02-2006
2202,476,2,15-02-2006
2203,476,2,15-02-2006
2204,476,2,15-02-2006
2205,477,2,15-02-2006
2206,477,2,15-02-2006
2207,477,2,15-02-2006
2208,478,1,15-02-2006
2209,478,1,15-02-2006
2210,478,2,15-02-2006
2211,478,2,15-02-2006
2212,478,2,15-02-2006
2213,479,1,15-02-2006
2214,479,1,15-02-2006
2215,479,2,15-02-2006
2216,479,2,15-02-2006
2217,479,2,15-02-2006
2218,480,1,15-02-2006
2219,480,1,15-02-2006
2220,480,2,15-02-2006
2221,480,2,15-02-2006
2222,481,1,15-02-2006
2223,481,1,15-02-2006
2224,481,1,15-02-2006
2225,481,2,15-02-2006
2226,481,2,15-02-2006
2227,481,2,15-02-2006
2228,482,1,15-02-2006
2229,482,1,15-02-2006
2230,482,1,15-02-2006
2231,483,1,15-02-2006
2232,483,1,15-02-2006
2233,483,1,15-02-2006
2234,483,2,15-02-2006
2235,483,2,15-02-2006
2236,484,1,15-02-2006
2237,484,1,15-02-2006
2238,484,1,15-02-2006
2239,484,1,15-02-2006
2240,484,2,15-02-2006
2241,484,2,15-02-2006
2242,484,2,15-02-2006
2243,485,2,15-02-2006
2244,485,2,15-02-2006
2245,485,2,15-02-2006
2246,486,1,15-02-2006
2247,486,1,15-02-2006
2248,486,1,15-02-2006
2249,486,1,15-02-2006
2250,486,2,15-02-2006
2251,486,2,15-02-2006
2252,487,2,15-02-2006
2253,487,2,15-02-2006
2254,487,2,15-02-2006
2255,488,1,15-02-2006
2256,488,1,15-02-2006
2257,488,2,15-02-2006
2258,488,2,15-02-2006
2259,488,2,15-02-2006
2260,489,1,15-02-2006
2261,489,1,15-02-2006
2262,489,1,15-02-2006
2263,489,1,15-02-2006
2264,489,2,15-02-2006
2265,489,2,15-02-2006
2266,489,2,15-02-2006
2267,489,2,15-02-2006
2268,490,1,15-02-2006
2269,490,1,15-02-2006
2270,491,1,15-02-2006
2271,491,1,15-02-2006
2272,491,2,15-02-2006
2273,491,2,15-02-2006
2274,491,2,15-02-2006
2275,491,2,15-02-2006
2276,492,1,15-02-2006
2277,492,1,15-02-2006
2278,493,2,15-02-2006
2279,493,2,15-02-2006
2280,493,2,15-02-2006
2281,494,1,15-02-2006
2282,494,1,15-02-2006
2283,494,1,15-02-2006
2284,494,1,15-02-2006
2285,494,2,15-02-2006
2286,494,2,15-02-2006
2287,496,1,15-02-2006
2288,496,1,15-02-2006
2289,496,2,15-02-2006
2290,496,2,15-02-2006
2291,496,2,15-02-2006
2292,498,1,15-02-2006
2293,498,1,15-02-2006
2294,499,1,15-02-2006
2295,499,1,15-02-2006
2296,500,1,15-02-2006
2297,500,1,15-02-2006
2298,500,1,15-02-2006
2299,500,1,15-02-2006
2300,500,2,15-02-2006
2301,500,2,15-02-2006
2302,500,2,15-02-2006
2303,500,2,15-02-2006
2304,501,1,15-02-2006
2305,501,1,15-02-2006
2306,501,1,15-02-2006
2307,501,2,15-02-2006
2308,501,2,15-02-2006
2309,502,1,15-02-2006
2310,502,1,15-02-2006
2311,502,1,15-02-2006
2312,502,1,15-02-2006
2313,502,2,15-02-2006
2314,502,2,15-02-2006
2315,502,2,15-02-2006
2316,503,1,15-02-2006
2317,503,1,15-02-2006
2318,503,1,15-02-2006
2319,504,1,15-02-2006
2320,504,1,15-02-2006
2321,504,1,15-02-2006
2322,504,1,15-02-2006
2323,504,2,15-02-2006
2324,504,2,15-02-2006
2325,505,2,15-02-2006
2326,505,2,15-02-2006
2327,505,2,15-02-2006
2328,505,2,15-02-2006
2329,506,1,15-02-2006
2330,506,1,15-02-2006
2331,506,1,15-02-2006
2332,506,1,15-02-2006
2333,506,2,15-02-2006
2334,506,2,15-02-2006
2335,507,2,15-02-2006
2336,507,2,15-02-2006
2337,508,2,15-02-2006
2338,508,2,15-02-2006
2339,508,2,15-02-2006
2340,509,2,15-02-2006
2341,509,2,15-02-2006
2342,509,2,15-02-2006
2343,510,1,15-02-2006
2344,510,1,15-02-2006
2345,510,1,15-02-2006
2346,510,1,15-02-2006
2347,511,1,15-02-2006
2348,511,1,15-02-2006
2349,511,2,15-02-2006
2350,511,2,15-02-2006
2351,511,2,15-02-2006
2352,512,1,15-02-2006
2353,512,1,15-02-2006
2354,512,2,15-02-2006
2355,512,2,15-02-2006
2356,512,2,15-02-2006
2357,512,2,15-02-2006
2358,513,2,15-02-2006
2359,513,2,15-02-2006
2360,514,1,15-02-2006
2361,514,1,15-02-2006
2362,514,2,15-02-2006
2363,514,2,15-02-2006
2364,514,2,15-02-2006
2365,514,2,15-02-2006
2366,515,2,15-02-2006
2367,515,2,15-02-2006
2368,516,2,15-02-2006
2369,516,2,15-02-2006
2370,516,2,15-02-2006
2371,517,2,15-02-2006
2372,517,2,15-02-2006
2373,518,1,15-02-2006
2374,518,1,15-02-2006
2375,518,2,15-02-2006
2376,518,2,15-02-2006
2377,518,2,15-02-2006
2378,518,2,15-02-2006
2379,519,2,15-02-2006
2380,519,2,15-02-2006
2381,519,2,15-02-2006
2382,519,2,15-02-2006
2383,520,1,15-02-2006
2384,520,1,15-02-2006
2385,521,1,15-02-2006
2386,521,1,15-02-2006
2387,521,1,15-02-2006
2388,521,1,15-02-2006
2389,521,2,15-02-2006
2390,521,2,15-02-2006
2391,521,2,15-02-2006
2392,522,2,15-02-2006
2393,522,2,15-02-2006
2394,523,1,15-02-2006
2395,523,1,15-02-2006
2396,524,1,15-02-2006
2397,524,1,15-02-2006
2398,524,2,15-02-2006
2399,524,2,15-02-2006
2400,524,2,15-02-2006
2401,524,2,15-02-2006
2402,525,1,15-02-2006
2403,525,1,15-02-2006
2404,525,1,15-02-2006
2405,525,1,15-02-2006
2406,525,2,15-02-2006
2407,525,2,15-02-2006
2408,525,2,15-02-2006
2409,525,2,15-02-2006
2410,526,2,15-02-2006
2411,526,2,15-02-2006
2412,526,2,15-02-2006
2413,526,2,15-02-2006
2414,527,1,15-02-2006
2415,527,1,15-02-2006
2416,527,2,15-02-2006
2417,527,2,15-02-2006
2418,527,2,15-02-2006
2419,527,2,15-02-2006
2420,528,1,15-02-2006
2421,528,1,15-02-2006
2422,528,1,15-02-2006
2423,529,1,15-02-2006
2424,529,1,15-02-2006
2425,529,1,15-02-2006
2426,529,1,15-02-2006
2427,530,1,15-02-2006
2428,530,1,15-02-2006
2429,530,1,15-02-2006
2430,531,1,15-02-2006
2431,531,1,15-02-2006
2432,531,1,15-02-2006
2433,531,1,15-02-2006
2434,531,2,15-02-2006
2435,531,2,15-02-2006
2436,531,2,15-02-2006
2437,531,2,15-02-2006
2438,532,2,15-02-2006
2439,532,2,15-02-2006
2440,532,2,15-02-2006
2441,532,2,15-02-2006
2442,533,1,15-02-2006
2443,533,1,15-02-2006
2444,533,1,15-02-2006
2445,534,1,15-02-2006
2446,534,1,15-02-2006
2447,534,2,15-02-2006
2448,534,2,15-02-2006
2449,534,2,15-02-2006
2450,535,1,15-02-2006
2451,535,1,15-02-2006
2452,535,1,15-02-2006
2453,535,1,15-02-2006
2454,536,1,15-02-2006
2455,536,1,15-02-2006
2456,536,1,15-02-2006
2457,536,2,15-02-2006
2458,536,2,15-02-2006
2459,537,2,15-02-2006
2460,537,2,15-02-2006
2461,537,2,15-02-2006
2462,538,2,15-02-2006
2463,538,2,15-02-2006
2464,538,2,15-02-2006
2465,539,1,15-02-2006
2466,539,1,15-02-2006
2467,540,1,15-02-2006
2468,540,1,15-02-2006
2469,540,1,15-02-2006
2470,541,2,15-02-2006
2471,541,2,15-02-2006
2472,542,1,15-02-2006
2473,542,1,15-02-2006
2474,542,1,15-02-2006
2475,542,1,15-02-2006
2476,542,2,15-02-2006
2477,542,2,15-02-2006
2478,543,1,15-02-2006
2479,543,1,15-02-2006
2480,544,1,15-02-2006
2481,544,1,15-02-2006
2482,544,2,15-02-2006
2483,544,2,15-02-2006
2484,545,1,15-02-2006
2485,545,1,15-02-2006
2486,545,1,15-02-2006
2487,545,1,15-02-2006
2488,545,2,15-02-2006
2489,545,2,15-02-2006
2490,546,2,15-02-2006
2491,546,2,15-02-2006
2492,546,2,15-02-2006
2493,546,2,15-02-2006
2494,547,2,15-02-2006
2495,547,2,15-02-2006
2496,548,1,15-02-2006
2497,548,1,15-02-2006
2498,549,1,15-02-2006
2499,549,1,15-02-2006
2500,549,2,15-02-2006
2501,549,2,15-02-2006
2502,550,1,15-02-2006
2503,550,1,15-02-2006
2504,550,1,15-02-2006
2505,551,1,15-02-2006
2506,551,1,15-02-2006
2507,551,1,15-02-2006
2508,551,2,15-02-2006
2509,551,2,15-02-2006
2510,551,2,15-02-2006
2511,552,2,15-02-2006
2512,552,2,15-02-2006
2513,552,2,15-02-2006
2514,552,2,15-02-2006
2515,553,2,15-02-2006
2516,553,2,15-02-2006
2517,553,2,15-02-2006
2518,554,1,15-02-2006
2519,554,1,15-02-2006
2520,554,1,15-02-2006
2521,554,1,15-02-2006
2522,554,2,15-02-2006
2523,554,2,15-02-2006
2524,554,2,15-02-2006
2525,555,1,15-02-2006
2526,555,1,15-02-2006
2527,555,1,15-02-2006
2528,555,2,15-02-2006
2529,555,2,15-02-2006
2530,555,2,15-02-2006
2531,555,2,15-02-2006
2532,556,1,15-02-2006
2533,556,1,15-02-2006
2534,556,1,15-02-2006
2535,556,2,15-02-2006
2536,556,2,15-02-2006
2537,556,2,15-02-2006
2538,556,2,15-02-2006
2539,557,1,15-02-2006
2540,557,1,15-02-2006
2541,557,2,15-02-2006
2542,557,2,15-02-2006
2543,557,2,15-02-2006
2544,558,2,15-02-2006
2545,558,2,15-02-2006
2546,559,1,15-02-2006
2547,559,1,15-02-2006
2548,559,1,15-02-2006
2549,559,1,15-02-2006
2550,559,2,15-02-2006
2551,559,2,15-02-2006
2552,559,2,15-02-2006
2553,559,2,15-02-2006
2554,560,1,15-02-2006
2555,560,1,15-02-2006
2556,560,1,15-02-2006
2557,560,2,15-02-2006
2558,560,2,15-02-2006
2559,561,1,15-02-2006
2560,561,1,15-02-2006
2561,561,1,15-02-2006
2562,561,1,15-02-2006
2563,562,1,15-02-2006
2564,562,1,15-02-2006
2565,562,1,15-02-2006
2566,562,1,15-02-2006
2567,562,2,15-02-2006
2568,562,2,15-02-2006
2569,563,1,15-02-2006
2570,563,1,15-02-2006
2571,563,1,15-02-2006
2572,563,1,15-02-2006
2573,563,2,15-02-2006
2574,563,2,15-02-2006
2575,563,2,15-02-2006
2576,564,2,15-02-2006
2577,564,2,15-02-2006
2578,564,2,15-02-2006
2579,565,1,15-02-2006
2580,565,1,15-02-2006
2581,566,1,15-02-2006
2582,566,1,15-02-2006
2583,567,1,15-02-2006
2584,567,1,15-02-2006
2585,567,2,15-02-2006
2586,567,2,15-02-2006
2587,568,1,15-02-2006
2588,568,1,15-02-2006
2589,568,2,15-02-2006
2590,568,2,15-02-2006
2591,569,1,15-02-2006
2592,569,1,15-02-2006
2593,570,1,15-02-2006
2594,570,1,15-02-2006
2595,570,2,15-02-2006
2596,570,2,15-02-2006
2597,570,2,15-02-2006
2598,571,1,15-02-2006
2599,571,1,15-02-2006
2600,571,2,15-02-2006
2601,571,2,15-02-2006
2602,571,2,15-02-2006
2603,571,2,15-02-2006
2604,572,1,15-02-2006
2605,572,1,15-02-2006
2606,572,1,15-02-2006
2607,572,1,15-02-2006
2608,572,2,15-02-2006
2609,572,2,15-02-2006
2610,572,2,15-02-2006
2611,572,2,15-02-2006
2612,573,1,15-02-2006
2613,573,1,15-02-2006
2614,573,1,15-02-2006
2615,573,1,15-02-2006
2616,574,1,15-02-2006
2617,574,1,15-02-2006
2618,574,2,15-02-2006
2619,574,2,15-02-2006
2620,574,2,15-02-2006
2621,575,1,15-02-2006
2622,575,1,15-02-2006
2623,575,2,15-02-2006
2624,575,2,15-02-2006
2625,575,2,15-02-2006
2626,575,2,15-02-2006
2627,576,2,15-02-2006
2628,576,2,15-02-2006
2629,576,2,15-02-2006
2630,577,1,15-02-2006
2631,577,1,15-02-2006
2632,577,1,15-02-2006
2633,578,1,15-02-2006
2634,578,1,15-02-2006
2635,578,2,15-02-2006
2636,578,2,15-02-2006
2637,578,2,15-02-2006
2638,579,1,15-02-2006
2639,579,1,15-02-2006
2640,579,1,15-02-2006
2641,579,1,15-02-2006
2642,579,2,15-02-2006
2643,579,2,15-02-2006
2644,579,2,15-02-2006
2645,580,1,15-02-2006
2646,580,1,15-02-2006
2647,580,1,15-02-2006
2648,580,1,15-02-2006
2649,580,2,15-02-2006
2650,580,2,15-02-2006
2651,581,1,15-02-2006
2652,581,1,15-02-2006
2653,581,1,15-02-2006
2654,582,2,15-02-2006
2655,582,2,15-02-2006
2656,583,1,15-02-2006
2657,583,1,15-02-2006
2658,583,1,15-02-2006
2659,583,2,15-02-2006
2660,583,2,15-02-2006
2661,584,1,15-02-2006
2662,584,1,15-02-2006
2663,585,2,15-02-2006
2664,585,2,15-02-2006
2665,585,2,15-02-2006
2666,585,2,15-02-2006
2667,586,1,15-02-2006
2668,586,1,15-02-2006
2669,586,1,15-02-2006
2670,586,1,15-02-2006
2671,586,2,15-02-2006
2672,586,2,15-02-2006
2673,586,2,15-02-2006
2674,586,2,15-02-2006
2675,587,1,15-02-2006
2676,587,1,15-02-2006
2677,587,1,15-02-2006
2678,588,2,15-02-2006
2679,588,2,15-02-2006
2680,588,2,15-02-2006
2681,588,2,15-02-2006
2682,589,2,15-02-2006
2683,589,2,15-02-2006
2684,589,2,15-02-2006
2685,589,2,15-02-2006
2686,590,1,15-02-2006
2687,590,1,15-02-2006
2688,590,1,15-02-2006
2689,590,2,15-02-2006
2690,590,2,15-02-2006
2691,590,2,15-02-2006
2692,590,2,15-02-2006
2693,591,2,15-02-2006
2694,591,2,15-02-2006
2695,591,2,15-02-2006
2696,592,1,15-02-2006
2697,592,1,15-02-2006
2698,592,2,15-02-2006
2699,592,2,15-02-2006
2700,593,2,15-02-2006
2701,593,2,15-02-2006
2702,593,2,15-02-2006
2703,593,2,15-02-2006
2704,594,1,15-02-2006
2705,594,1,15-02-2006
2706,594,1,15-02-2006
2707,595,1,15-02-2006
2708,595,1,15-02-2006
2709,595,1,15-02-2006
2710,595,1,15-02-2006
2711,595,2,15-02-2006
2712,595,2,15-02-2006
2713,595,2,15-02-2006
2714,595,2,15-02-2006
2715,596,1,15-02-2006
2716,596,1,15-02-2006
2717,596,2,15-02-2006
2718,596,2,15-02-2006
2719,596,2,15-02-2006
2720,596,2,15-02-2006
2721,597,2,15-02-2006
2722,597,2,15-02-2006
2723,597,2,15-02-2006
2724,597,2,15-02-2006
2725,598,1,15-02-2006
2726,598,1,15-02-2006
2727,598,1,15-02-2006
2728,598,1,15-02-2006
2729,599,1,15-02-2006
2730,599,1,15-02-2006
2731,599,1,15-02-2006
2732,599,2,15-02-2006
2733,599,2,15-02-2006
2734,600,1,15-02-2006
2735,600,1,15-02-2006
2736,600,2,15-02-2006
2737,600,2,15-02-2006
2738,601,1,15-02-2006
2739,601,1,15-02-2006
2740,601,1,15-02-2006
2741,601,2,15-02-2006
2742,601,2,15-02-2006
2743,602,1,15-02-2006
2744,602,1,15-02-2006
2745,602,2,15-02-2006
2746,602,2,15-02-2006
2747,602,2,15-02-2006
2748,603,1,15-02-2006
2749,603,1,15-02-2006
2750,603,1,15-02-2006
2751,603,1,15-02-2006
2752,603,2,15-02-2006
2753,603,2,15-02-2006
2754,604,2,15-02-2006
2755,604,2,15-02-2006
2756,604,2,15-02-2006
2757,605,2,15-02-2006
2758,605,2,15-02-2006
2759,606,1,15-02-2006
2760,606,1,15-02-2006
2761,606,2,15-02-2006
2762,606,2,15-02-2006
2763,606,2,15-02-2006
2764,606,2,15-02-2006
2765,608,1,15-02-2006
2766,608,1,15-02-2006
2767,608,2,15-02-2006
2768,608,2,15-02-2006
2769,608,2,15-02-2006
2770,608,2,15-02-2006
2771,609,1,15-02-2006
2772,609,1,15-02-2006
2773,609,1,15-02-2006
2774,609,1,15-02-2006
2775,609,2,15-02-2006
2776,609,2,15-02-2006
2777,609,2,15-02-2006
2778,609,2,15-02-2006
2779,610,1,15-02-2006
2780,610,1,15-02-2006
2781,610,2,15-02-2006
2782,610,2,15-02-2006
2783,610,2,15-02-2006
2784,611,1,15-02-2006
2785,611,1,15-02-2006
2786,611,1,15-02-2006
2787,611,1,15-02-2006
2788,611,2,15-02-2006
2789,611,2,15-02-2006
2790,612,2,15-02-2006
2791,612,2,15-02-2006
2792,613,1,15-02-2006
2793,613,1,15-02-2006
2794,614,1,15-02-2006
2795,614,1,15-02-2006
2796,614,1,15-02-2006
2797,614,2,15-02-2006
2798,614,2,15-02-2006
2799,614,2,15-02-2006
2800,615,2,15-02-2006
2801,615,2,15-02-2006
2802,615,2,15-02-2006
2803,615,2,15-02-2006
2804,616,1,15-02-2006
2805,616,1,15-02-2006
2806,616,2,15-02-2006
2807,616,2,15-02-2006
2808,616,2,15-02-2006
2809,616,2,15-02-2006
2810,617,1,15-02-2006
2811,617,1,15-02-2006
2812,617,1,15-02-2006
2813,618,2,15-02-2006
2814,618,2,15-02-2006
2815,618,2,15-02-2006
2816,618,2,15-02-2006
2817,619,1,15-02-2006
2818,619,1,15-02-2006
2819,619,2,15-02-2006
2820,619,2,15-02-2006
2821,619,2,15-02-2006
2822,619,2,15-02-2006
2823,620,1,15-02-2006
2824,620,1,15-02-2006
2825,620,2,15-02-2006
2826,620,2,15-02-2006
2827,620,2,15-02-2006
2828,621,1,15-02-2006
2829,621,1,15-02-2006
2830,621,1,15-02-2006
2831,621,1,15-02-2006
2832,621,2,15-02-2006
2833,621,2,15-02-2006
2834,621,2,15-02-2006
2835,621,2,15-02-2006
2836,622,2,15-02-2006
2837,622,2,15-02-2006
2838,623,1,15-02-2006
2839,623,1,15-02-2006
2840,623,2,15-02-2006
2841,623,2,15-02-2006
2842,623,2,15-02-2006
2843,624,1,15-02-2006
2844,624,1,15-02-2006
2845,624,1,15-02-2006
2846,624,2,15-02-2006
2847,624,2,15-02-2006
2848,624,2,15-02-2006
2849,624,2,15-02-2006
2850,625,1,15-02-2006
2851,625,1,15-02-2006
2852,625,1,15-02-2006
2853,625,2,15-02-2006
2854,625,2,15-02-2006
2855,625,2,15-02-2006
2856,625,2,15-02-2006
2857,626,2,15-02-2006
2858,626,2,15-02-2006
2859,626,2,15-02-2006
2860,626,2,15-02-2006
2861,627,2,15-02-2006
2862,627,2,15-02-2006
2863,627,2,15-02-2006
2864,628,1,15-02-2006
2865,628,1,15-02-2006
2866,628,1,15-02-2006
2867,628,2,15-02-2006
2868,628,2,15-02-2006
2869,629,2,15-02-2006
2870,629,2,15-02-2006
2871,629,2,15-02-2006
2872,629,2,15-02-2006
2873,630,2,15-02-2006
2874,630,2,15-02-2006
2875,630,2,15-02-2006
2876,631,1,15-02-2006
2877,631,1,15-02-2006
2878,631,1,15-02-2006
2879,631,2,15-02-2006
2880,631,2,15-02-2006
2881,632,1,15-02-2006
2882,632,1,15-02-2006
2883,632,1,15-02-2006
2884,633,2,15-02-2006
2885,633,2,15-02-2006
2886,633,2,15-02-2006
2887,634,2,15-02-2006
2888,634,2,15-02-2006
2889,634,2,15-02-2006
2890,634,2,15-02-2006
2891,635,2,15-02-2006
2892,635,2,15-02-2006
2893,636,1,15-02-2006
2894,636,1,15-02-2006
2895,636,1,15-02-2006
2896,637,1,15-02-2006
2897,637,1,15-02-2006
2898,637,2,15-02-2006
2899,637,2,15-02-2006
2900,637,2,15-02-2006
2901,638,1,15-02-2006
2902,638,1,15-02-2006
2903,638,1,15-02-2006
2904,638,1,15-02-2006
2905,638,2,15-02-2006
2906,638,2,15-02-2006
2907,638,2,15-02-2006
2908,638,2,15-02-2006
2909,639,2,15-02-2006
2910,639,2,15-02-2006
2911,639,2,15-02-2006
2912,640,2,15-02-2006
2913,640,2,15-02-2006
2914,640,2,15-02-2006
2915,641,1,15-02-2006
2916,641,1,15-02-2006
2917,641,1,15-02-2006
2918,641,2,15-02-2006
2919,641,2,15-02-2006
2920,641,2,15-02-2006
2921,641,2,15-02-2006
2922,643,1,15-02-2006
2923,643,1,15-02-2006
2924,643,1,15-02-2006
2925,643,2,15-02-2006
2926,643,2,15-02-2006
2927,643,2,15-02-2006
2928,644,1,15-02-2006
2929,644,1,15-02-2006
2930,644,1,15-02-2006
2931,644,2,15-02-2006
2932,644,2,15-02-2006
2933,644,2,15-02-2006
2934,644,2,15-02-2006
2935,645,1,15-02-2006
2936,645,1,15-02-2006
2937,645,1,15-02-2006
2938,645,2,15-02-2006
2939,645,2,15-02-2006
2940,645,2,15-02-2006
2941,646,1,15-02-2006
2942,646,1,15-02-2006
2943,646,1,15-02-2006
2944,646,2,15-02-2006
2945,646,2,15-02-2006
2946,647,1,15-02-2006
2947,647,1,15-02-2006
2948,647,1,15-02-2006
2949,647,2,15-02-2006
2950,647,2,15-02-2006
2951,647,2,15-02-2006
2952,648,1,15-02-2006
2953,648,1,15-02-2006
2954,648,1,15-02-2006
2955,648,1,15-02-2006
2956,648,2,15-02-2006
2957,648,2,15-02-2006
2958,649,1,15-02-2006
2959,649,1,15-02-2006
2960,649,2,15-02-2006
2961,649,2,15-02-2006
2962,649,2,15-02-2006
2963,649,2,15-02-2006
2964,650,1,15-02-2006
2965,650,1,15-02-2006
2966,650,2,15-02-2006
2967,650,2,15-02-2006
2968,650,2,15-02-2006
2969,650,2,15-02-2006
2970,651,1,15-02-2006
2971,651,1,15-02-2006
2972,651,2,15-02-2006
2973,651,2,15-02-2006
2974,651,2,15-02-2006
2975,651,2,15-02-2006
2976,652,1,15-02-2006
2977,652,1,15-02-2006
2978,652,1,15-02-2006
2979,652,1,15-02-2006
2980,653,1,15-02-2006
2981,653,1,15-02-2006
2982,654,1,15-02-2006
2983,654,1,15-02-2006
2984,654,2,15-02-2006
2985,654,2,15-02-2006
2986,655,1,15-02-2006
2987,655,1,15-02-2006
2988,655,1,15-02-2006
2989,655,2,15-02-2006
2990,655,2,15-02-2006
2991,655,2,15-02-2006
2992,656,2,15-02-2006
2993,656,2,15-02-2006
2994,657,1,15-02-2006
2995,657,1,15-02-2006
2996,657,1,15-02-2006
2997,657,1,15-02-2006
2998,657,2,15-02-2006
2999,657,2,15-02-2006
3000,658,2,15-02-2006
3001,658,2,15-02-2006
3002,658,2,15-02-2006
3003,658,2,15-02-2006
3004,659,2,15-02-2006
3005,659,2,15-02-2006
3006,660,1,15-02-2006
3007,660,1,15-02-2006
3008,660,2,15-02-2006
3009,660,2,15-02-2006
3010,661,1,15-02-2006
3011,661,1,15-02-2006
3012,661,1,15-02-2006
3013,661,1,15-02-2006
3014,662,1,15-02-2006
3015,662,1,15-02-2006
3016,662,2,15-02-2006
3017,662,2,15-02-2006
3018,663,1,15-02-2006
3019,663,1,15-02-2006
3020,663,1,15-02-2006
3021,663,2,15-02-2006
3022,663,2,15-02-2006
3023,664,1,15-02-2006
3024,664,1,15-02-2006
3025,664,2,15-02-2006
3026,664,2,15-02-2006
3027,664,2,15-02-2006
3028,665,1,15-02-2006
3029,665,1,15-02-2006
3030,665,1,15-02-2006
3031,665,1,15-02-2006
3032,665,2,15-02-2006
3033,665,2,15-02-2006
3034,665,2,15-02-2006
3035,666,1,15-02-2006
3036,666,1,15-02-2006
3037,666,1,15-02-2006
3038,666,2,15-02-2006
3039,666,2,15-02-2006
3040,667,1,15-02-2006
3041,667,1,15-02-2006
3042,667,2,15-02-2006
3043,667,2,15-02-2006
3044,668,1,15-02-2006
3045,668,1,15-02-2006
3046,668,2,15-02-2006
3047,668,2,15-02-2006
3048,668,2,15-02-2006
3049,670,1,15-02-2006
3050,670,1,15-02-2006
3051,670,1,15-02-2006
3052,670,1,15-02-2006
3053,670,2,15-02-2006
3054,670,2,15-02-2006
3055,670,2,15-02-2006
3056,672,1,15-02-2006
3057,672,1,15-02-2006
3058,672,2,15-02-2006
3059,672,2,15-02-2006
3060,672,2,15-02-2006
3061,672,2,15-02-2006
3062,673,1,15-02-2006
3063,673,1,15-02-2006
3064,673,2,15-02-2006
