sales_key,customer_key,movie_key,store_key,date_key,sales_amount
12175,566,1473,1001,33,2.99000001
12176,1466,1473,1001,33,2.99000001
12177,113,1005,1000,16,6.989999771
12178,1013,1005,1000,16,6.989999771
12179,581,1108,1000,31,6.989999771
12180,1481,1108,1000,31,6.989999771
12181,1266,1575,1001,16,2.99000001
12182,366,1575,1001,16,2.99000001
12183,1196,1913,1001,16,2.99000001
12184,296,1913,1001,16,2.99000001
12185,145,1978,1000,33,4.989999771
12186,1045,1978,1000,33,4.989999771
12187,1396,1899,1000,33,2.99000001
12188,496,1899,1000,33,2.99000001
12189,617,1715,1001,16,5.989999771
12190,1517,1715,1001,16,5.989999771
12191,215,1821,1001,16,1.99000001
12192,1115,1821,1001,16,1.99000001
12193,196,1325,1001,16,2.99000001
12194,1096,1325,1001,16,2.99000001
12195,115,1699,1001,16,2.99000001
12196,1015,1699,1001,16,2.99000001
12197,466,1169,1000,33,8.989999771
12198,1366,1169,1000,33,8.989999771
12199,132,1329,1000,16,4.989999771
12200,1032,1329,1000,16,4.989999771
12201,281,1309,1000,33,4.989999771
12202,1181,1309,1000,33,4.989999771
12203,1396,1948,1000,16,0.99000001
12204,496,1948,1000,16,0.99000001
12205,566,1168,1001,33,2.99000001
12206,1466,1168,1001,33,2.99000001
12207,266,1450,1000,33,4.989999771
12208,1166,1450,1000,33,4.989999771
12209,1247,1279,1000,33,0.99000001
12210,347,1279,1000,33,0.99000001
12211,664,1333,1001,31,4.989999771
12212,1564,1333,1001,31,4.989999771
12213,1315,1093,1000,33,2.99000001
12214,415,1093,1000,33,2.99000001
12215,145,1879,1000,33,2.99000001
12216,1045,1879,1000,33,2.99000001
12217,530,1773,1000,33,6.989999771
12218,1430,1773,1000,33,6.989999771
12219,447,1706,1001,16,2.99000001
12220,1347,1706,1001,16,2.99000001
12221,683,1948,1001,33,2.99000001
12222,1583,1948,1001,33,2.99000001
12223,1315,1585,1000,33,0.99000001
12224,415,1585,1000,33,0.99000001
12225,162,1307,1001,33,2.99000001
12226,1062,1307,1001,33,2.99000001
12227,530,1120,1000,31,2.99000001
12228,1430,1120,1000,31,2.99000001
12229,1249,1294,1001,33,0.99000001
12230,349,1294,1001,33,0.99000001
12231,464,1767,1000,33,4.989999771
12232,1364,1767,1000,33,4.989999771
12233,1283,1398,1001,16,4.989999771
12234,383,1398,1001,16,4.989999771
12235,215,1809,1001,16,1.99000001
12236,1115,1809,1001,16,1.99000001
12237,647,1195,1000,16,0.99000001
12238,1547,1195,1000,16,0.99000001
12239,464,1920,1000,33,2.99000001
12240,1364,1920,1000,33,2.99000001
12241,230,1653,1000,33,9.989999771
12242,1130,1653,1000,33,9.989999771
12243,132,1071,1000,16,2.99000001
12244,1032,1071,1000,16,2.99000001
12245,1296,1972,1001,33,10.98999977
12246,396,1972,1001,33,10.98999977
12247,1400,1684,1001,33,4.989999771
12248,500,1684,1001,33,4.989999771
12249,1396,1493,1000,16,1.99000001
12250,496,1493,1000,16,1.99000001
12251,145,1729,1000,16,4.989999771
12252,1045,1729,1000,16,4.989999771
12253,1264,1818,1000,33,1.99000001
12254,364,1818,1000,33,1.99000001
12255,683,1337,1001,33,5.989999771
12256,1583,1337,1001,33,5.989999771
12257,664,1576,1000,33,5.989999771
12258,1564,1576,1000,33,5.989999771
12259,683,1043,1001,33,8.989999771
12260,1583,1043,1001,33,8.989999771
12261,1398,1553,1001,16,2.99000001
12262,498,1553,1001,16,2.99000001
12263,1396,1003,1001,33,2.99000001
12264,496,1003,1001,33,2.99000001
12265,1247,1368,1000,16,4.989999771
12266,347,1368,1000,16,4.989999771
12267,1198,1499,1000,16,4.989999771
12268,298,1499,1000,16,4.989999771
12269,249,1556,1001,16,2.99000001
12270,1149,1556,1001,16,2.99000001
12271,449,1460,1001,31,0.99000001
12272,1349,1460,1001,31,0.99000001
12273,464,1643,1001,16,2.99000001
12274,1364,1643,1001,16,2.99000001
12275,115,1111,1000,33,4.989999771
12276,1015,1111,1000,33,4.989999771
12277,698,1442,1000,31,3.99000001
12278,1598,1442,1000,31,3.99000001
12279,564,1244,1000,16,3.99000001
12280,1464,1244,1000,16,3.99000001
12281,145,1877,1001,33,4.989999771
12282,1045,1877,1001,33,4.989999771
12283,1196,1848,1001,33,0.99000001
12284,296,1848,1001,33,0.99000001
12285,149,1509,1000,16,4.989999771
12286,1049,1509,1000,16,4.989999771
12287,230,1044,1000,16,4.989999771
12288,1130,1044,1000,16,4.989999771
12289,432,1330,1000,16,4.989999771
12290,1332,1330,1000,16,4.989999771
12291,230,1466,1001,16,1.99000001
12292,1130,1466,1001,16,1.99000001
12293,1230,1453,1000,33,0.99000001
12294,330,1453,1000,33,0.99000001
12295,279,1408,1000,16,5.989999771
12296,1179,1408,1000,16,5.989999771
12297,617,1753,1001,33,2.99000001
12298,1517,1753,1001,33,2.99000001
12299,530,1849,1000,16,0.99000001
12300,1430,1849,1000,16,0.99000001
12301,466,1803,1000,16,4.989999771
12302,1366,1803,1000,16,4.989999771
12303,1415,1798,1000,16,6.989999771
12304,1373,1994,1001,35,4.989999771
12305,473,1994,1001,35,4.989999771
12306,623,1970,1000,3,4.989999771
12307,1523,1970,1000,3,4.989999771
12308,441,1090,1001,76,0.99000001
12309,1341,1090,1001,76,0.99000001
12310,222,1798,1000,35,2.99000001
12311,1122,1798,1000,35,2.99000001
12312,137,1760,1001,76,2.99000001
12313,1037,1760,1001,76,2.99000001
12314,1272,1846,1001,37,2.99000001
12315,372,1846,1001,37,2.99000001
12316,1258,1119,1000,37,10.98999977
12317,358,1119,1000,37,10.98999977
12318,1291,1693,1001,76,5.989999771
12319,391,1693,1001,76,5.989999771
12320,458,1992,1000,37,2.99000001
12321,1358,1992,1000,37,2.99000001
12322,540,1384,1001,3,4.989999771
12323,1440,1384,1001,3,4.989999771
12324,640,1488,1000,37,1.99000001
12325,1540,1488,1000,37,1.99000001
12326,1223,1357,1001,37,0.99000001
12327,323,1357,1001,37,0.99000001
12328,173,1775,1000,37,4.989999771
12329,1073,1775,1000,37,4.989999771
12330,104,1469,1000,35,6.989999771
12331,1004,1469,1000,35,6.989999771
12332,222,1026,1000,3,0.99000001
12333,1122,1026,1000,3,0.99000001
12334,1255,1240,1000,35,0.99000001
12335,355,1240,1000,35,0.99000001
12336,558,1301,1000,76,2.99000001
12337,1458,1301,1000,76,2.99000001
12338,255,1449,1001,35,2.99000001
12339,1155,1449,1001,35,2.99000001
12340,640,1089,1001,37,6.989999771
12341,1540,1089,1001,37,6.989999771
12342,623,1850,1001,37,6.989999771
12343,1523,1850,1001,37,6.989999771
12344,105,1513,1001,3,2.99000001
12345,1005,1513,1001,3,2.99000001
12346,673,1504,1001,37,2.99000001
12347,1573,1504,1001,37,2.99000001
12348,672,1350,1001,76,2.99000001
12349,1572,1350,1001,76,2.99000001
12350,590,1008,1000,76,2.99000001
12351,1490,1008,1000,76,2.99000001
12352,105,1729,1000,3,3.99000001
12353,1005,1729,1000,3,3.99000001
12354,205,1736,1001,37,0.99000001
12355,1105,1736,1001,37,0.99000001
12356,1273,1330,1001,37,2.99000001
12357,373,1330,1001,37,2.99000001
12358,691,1784,1001,76,4.989999771
12359,1591,1784,1001,76,4.989999771
12360,222,1161,1000,37,7.989999771
12361,1122,1161,1000,37,7.989999771
12362,1222,1602,1000,3,5.989999771
12363,322,1602,1000,3,5.989999771
12364,240,1601,1000,37,0.99000001
12365,1140,1601,1000,37,0.99000001
12366,422,1192,1000,76,2.99000001
12367,1322,1192,1000,76,2.99000001
12368,605,1042,1000,76,2.99000001
12369,1505,1042,1000,76,2.99000001
12370,291,1427,1000,76,2.99000001
12371,1191,1427,1000,76,2.99000001
12372,254,1433,1001,37,0.99000001
12373,1154,1433,1001,37,0.99000001
12374,1373,1453,1000,3,1.99000001
12375,473,1453,1000,3,1.99000001
12376,1204,1175,1000,37,0.99000001
12377,304,1175,1000,37,0.99000001
12378,205,1535,1000,76,7.989999771
12379,1105,1535,1000,76,7.989999771
12380,540,1233,1000,76,2.99000001
12381,1440,1233,1000,76,2.99000001
12382,1422,1189,1001,37,4.989999771
12383,522,1189,1001,37,4.989999771
12384,1240,1811,1000,37,0.99000001
12385,340,1811,1000,37,0.99000001
12386,540,1589,1000,37,3.99000001
12387,1440,1589,1000,37,3.99000001
12388,1408,1872,1000,35,6.989999771
12389,508,1872,1000,35,6.989999771
12390,1373,1222,1001,37,2.99000001
12391,473,1222,1001,37,2.99000001
12392,1373,1458,1001,37,4.989999771
12393,473,1458,1001,37,4.989999771
12394,122,1858,1000,76,5.989999771
12395,1022,1858,1000,76,5.989999771
12396,137,1865,1001,76,0.99000001
12397,1037,1865,1001,76,0.99000001
12398,104,1961,1000,76,3.99000001
12399,1004,1961,1000,76,3.99000001
12400,441,1417,1001,35,2.99000001
12401,1341,1417,1001,35,2.99000001
12402,441,1979,1000,76,4.989999771
12403,1341,1979,1000,76,4.989999771
12404,223,1273,1001,76,3.99000001
12405,1123,1273,1001,76,3.99000001
12406,1272,1572,1000,35,5.989999771
12407,372,1572,1000,35,5.989999771
12408,1255,1905,1001,3,2.99000001
12409,355,1905,1001,3,2.99000001
12410,240,1443,1001,35,7.989999771
12411,1140,1443,1001,35,7.989999771
12412,1273,1702,1001,76,4.989999771
12413,373,1702,1001,76,4.989999771
12414,1308,1449,1000,76,2.99000001
12415,408,1449,1000,76,2.99000001
12416,237,1259,1001,76,9.989999771
12417,1137,1259,1001,76,9.989999771
12418,540,1102,1001,35,4.989999771
12419,1440,1102,1001,35,4.989999771
12420,273,1251,1000,76,2.99000001
12421,1173,1251,1000,76,2.99000001
12422,1272,1984,1001,76,4.989999771
12423,372,1984,1001,76,4.989999771
12424,455,1723,1001,76,5.989999771
12425,1355,1723,1001,76,5.989999771
12426,1391,1153,1001,3,2.99000001
12427,491,1153,1001,3,2.99000001
12428,605,1723,1000,76,3.99000001
12429,1505,1723,1000,76,3.99000001
12430,1240,1556,1000,76,5.989999771
12431,340,1556,1000,76,5.989999771
12432,241,1967,1000,76,5.989999771
12433,1141,1967,1000,76,5.989999771
12434,1258,1250,1001,76,7.989999771
12435,358,1250,1001,76,7.989999771
12436,1291,1417,1001,76,1.99000001
12437,391,1417,1001,76,1.99000001
12438,441,1378,1001,76,0.99000001
12439,1341,1378,1001,76,0.99000001
12440,1258,1326,1001,35,4.989999771
12441,358,1326,1001,35,4.989999771
12442,1272,1349,1000,35,4.989999771
12443,372,1349,1000,35,4.989999771
12444,440,1550,1000,3,7.989999771
12445,1340,1550,1000,3,7.989999771
12446,558,1182,1001,76,4.989999771
12447,1458,1182,1001,76,4.989999771
12448,672,1763,1001,76,10.98999977
12449,1572,1763,1001,76,10.98999977
12450,440,1097,1000,35,4.989999771
12451,1340,1097,1000,35,4.989999771
12452,291,1890,1001,76,7.989999771
12453,1191,1890,1001,76,7.989999771
12454,272,1828,1000,76,2.99000001
12455,1172,1828,1000,76,2.99000001
12456,272,1054,1001,1,2.99000001
12457,1172,1054,1001,1,2.99000001
12458,1223,1534,1000,35,0.99000001
12459,323,1534,1000,35,0.99000001
12460,640,1000,1000,37,0.99000001
12461,277,1837,1001,36,7.989999771
12462,1177,1837,1001,36,7.989999771
12463,141,1050,1001,4,2.99000001
12464,1041,1050,1001,4,2.99000001
12465,102,1446,1000,54,4.989999771
12466,1002,1446,1000,54,4.989999771
12467,570,1452,1000,36,5.989999771
12468,1470,1452,1000,36,5.989999771
12469,134,1068,1001,36,2.99000001
12470,1034,1068,1001,36,2.99000001
12471,200,1815,1000,54,2.99000001
12472,1100,1815,1000,54,2.99000001
12473,1209,1731,1000,54,3.99000001
12474,309,1731,1000,54,3.99000001
12475,268,1640,1001,36,0.99000001
12476,1168,1640,1001,36,0.99000001
12477,200,1274,1001,36,3.99000001
12478,1100,1274,1001,36,3.99000001
12479,443,1000,1000,36,0.99000001
12480,1343,1000,1000,36,0.99000001
12481,1211,1846,1001,54,3.99000001
12482,311,1846,1001,54,3.99000001
12483,200,1618,1001,36,0.99000001
12484,1100,1618,1001,36,0.99000001
12485,1277,1878,1000,54,8.989999771
12486,377,1878,1000,54,8.989999771
12487,602,1304,1001,4,4.989999771
12488,1502,1304,1001,4,4.989999771
12489,436,1252,1001,54,4.989999771
12490,1336,1252,1001,54,4.989999771
12491,468,1420,1001,54,4.989999771
12492,1368,1420,1001,54,4.989999771
12493,670,1321,1000,4,4.989999771
12494,1570,1321,1000,4,4.989999771
12495,1211,1587,1001,54,6.989999771
12496,311,1587,1001,54,6.989999771
12497,543,1763,1001,54,6.989999771
12498,1443,1763,1001,54,6.989999771
12499,1409,1633,1001,36,2.99000001
12500,509,1633,1001,36,2.99000001
12501,570,1521,1001,4,2.99000001
12502,1470,1521,1001,4,2.99000001
12503,1300,1284,1000,54,3.99000001
12504,400,1284,1000,54,3.99000001
12505,143,1214,1000,54,9.989999771
12506,1043,1214,1000,54,9.989999771
12507,1377,1142,1000,54,0.99000001
12508,477,1142,1000,54,0.99000001
12509,111,1724,1000,36,4.989999771
12510,1011,1724,1000,36,4.989999771
12511,211,1188,1001,36,0.99000001
12512,1111,1188,1001,36,0.99000001
12513,643,1878,1001,36,8.989999771
12514,1543,1878,1001,36,8.989999771
12515,170,1460,1000,76,0.99000001
12516,1070,1460,1000,76,0.99000001
12517,211,1150,1001,76,4.989999771
12518,1111,1150,1001,76,4.989999771
12519,202,1389,1000,76,4.989999771
12520,1102,1389,1000,76,4.989999771
12521,1309,1748,1001,37,5.989999771
12522,409,1748,1001,37,5.989999771
12523,1370,1394,1000,35,4.989999771
12524,470,1394,1000,35,4.989999771
12525,1404,1628,1001,37,1.99000001
12526,504,1628,1001,37,1.99000001
12527,277,1137,1001,3,2.99000001
12528,1177,1137,1001,3,2.99000001
12529,568,1442,1001,76,4.989999771
12530,1468,1442,1001,76,4.989999771
12531,1270,1462,1000,76,7.989999771
12532,370,1462,1000,76,7.989999771
12533,1411,1177,1000,35,3.99000001
12534,511,1177,1000,35,3.99000001
12535,141,1318,1000,37,2.99000001
12536,1041,1318,1000,37,2.99000001
12537,111,1039,1001,35,0.99000001
12538,1011,1039,1001,35,0.99000001
12539,275,1602,1001,3,6.989999771
12540,1175,1602,1001,3,6.989999771
12541,100,1610,1000,1,5.989999771
12542,1000,1610,1000,1,5.989999771
12543,1402,1915,1000,76,2.99000001
12544,502,1915,1000,76,2.99000001
12545,636,1701,1000,35,4.989999771
12546,1536,1701,1000,35,4.989999771
12547,236,1803,1000,76,6.989999771
12548,1136,1803,1000,76,6.989999771
12549,668,1355,1001,76,2.99000001
12550,1568,1355,1001,76,2.99000001
12551,134,1033,1001,3,0.99000001
12552,1034,1033,1001,3,0.99000001
12553,604,1146,1001,35,3.99000001
12554,1504,1146,1001,35,3.99000001
12555,175,1281,1001,76,0.99000001
12556,1075,1281,1001,76,0.99000001
12557,1275,1198,1000,76,5.989999771
12558,375,1198,1000,76,5.989999771
12559,611,1595,1000,1,6.989999771
12560,1511,1595,1000,1,6.989999771
12561,236,1531,1001,35,5.989999771
12562,1136,1531,1001,35,5.989999771
12563,102,1022,1000,3,6.989999771
12564,1002,1022,1000,3,6.989999771
12565,570,1869,1001,35,5.989999771
12566,1470,1869,1001,35,5.989999771
12567,443,1414,1000,37,2.99000001
12568,1343,1414,1000,37,2.99000001
12569,270,1205,1001,3,0.99000001
12570,1170,1205,1001,3,0.99000001
12571,634,1299,1001,3,4.989999771
12572,1534,1299,1001,3,4.989999771
12573,579,1254,1000,76,4.989999771
12574,1479,1254,1000,76,4.989999771
12575,677,1091,1001,3,6.989999771
12576,1577,1091,1001,3,6.989999771
12577,645,1912,1000,37,3.99000001
12578,1545,1912,1000,37,3.99000001
12579,202,1695,1001,35,0.99000001
12580,1102,1695,1001,35,0.99000001
12581,445,1138,1001,76,4.989999771
12582,1345,1138,1001,76,4.989999771
12583,604,1488,1000,76,5.989999771
12584,1504,1488,1000,76,5.989999771
12585,111,1068,1001,76,4.989999771
12586,1011,1068,1001,76,4.989999771
12587,1304,1396,1000,37,2.99000001
12588,404,1396,1000,37,2.99000001
12589,141,1664,1000,76,3.99000001
12590,1041,1664,1000,76,3.99000001
12591,134,1747,1001,76,2.99000001
12592,1034,1747,1001,76,2.99000001
12593,277,1616,1000,3,3.99000001
12594,1177,1616,1000,3,3.99000001
12595,102,1994,1000,76,4.989999771
12596,1002,1994,1000,76,4.989999771
12597,445,1723,1001,76,4.989999771
12598,1345,1723,1001,76,4.989999771
12599,602,1788,1000,37,2.99000001
12600,1502,1788,1000,37,2.99000001
12601,1243,1472,1000,76,4.989999771
12602,343,1472,1000,76,4.989999771
12603,436,1246,1001,35,4.989999771
12604,1336,1246,1001,35,4.989999771
12605,243,1280,1000,76,3.99000001
12606,1143,1280,1000,76,3.99000001
12607,202,1798,1000,37,3.99000001
12608,1102,1798,1000,37,3.99000001
12609,1311,1937,1001,76,6.989999771
12610,411,1937,1001,76,6.989999771
12611,1268,1129,1000,35,2.99000001
12612,368,1129,1000,35,2.99000001
12613,177,1901,1001,35,5.989999771
12614,1077,1901,1001,35,5.989999771
12615,200,1860,1000,76,6.989999771
12616,1100,1860,1000,76,6.989999771
12617,111,1671,1001,35,2.99000001
12618,1488,1507,1001,33,6.989999771
12619,271,1293,1001,33,4.989999771
12620,1171,1293,1001,33,4.989999771
12621,456,1475,1001,16,2.99000001
12622,1356,1475,1001,16,2.99000001
12623,538,1121,1001,16,1.99000001
12624,1438,1121,1001,16,1.99000001
12625,171,1849,1000,33,0.99000001
12626,1071,1849,1000,33,0.99000001
12627,1239,1128,1000,16,7.989999771
12628,339,1128,1000,16,7.989999771
12629,1374,1060,1001,16,5.989999771
12630,474,1060,1001,16,5.989999771
12631,106,1952,1001,16,4.989999771
12632,1006,1952,1001,16,4.989999771
12633,106,1395,1001,33,8.989999771
12634,1006,1395,1001,33,8.989999771
12635,524,1919,1000,16,0.99000001
12636,1424,1919,1000,16,0.99000001
12637,592,1763,1000,16,6.989999771
12638,1492,1763,1000,16,6.989999771
12639,174,1020,1001,16,4.989999771
12640,1074,1020,1001,16,4.989999771
12641,592,1917,1001,16,7.989999771
12642,1492,1917,1001,16,7.989999771
12643,174,1264,1000,16,5.989999771
12644,1074,1264,1000,16,5.989999771
12645,439,1857,1001,16,8.989999771
12646,1339,1857,1001,16,8.989999771
12647,1207,1764,1000,16,5.989999771
12648,307,1764,1000,16,5.989999771
12649,674,1221,1001,16,7.989999771
12650,1574,1221,1001,16,7.989999771
12651,174,1345,1001,33,5.989999771
12652,1074,1345,1001,33,5.989999771
12653,1257,1701,1001,33,5.989999771
12654,357,1701,1001,33,5.989999771
12655,438,1285,1000,16,3.99000001
12656,1338,1285,1000,16,3.99000001
12657,274,1758,1000,16,7.989999771
12658,1174,1758,1000,16,7.989999771
12659,271,1843,1001,31,6.989999771
12660,1171,1843,1001,31,6.989999771
12661,106,1464,1001,31,7.989999771
12662,1006,1464,1001,31,7.989999771
12663,1371,1190,1000,33,3.99000001
12664,471,1190,1000,33,3.99000001
12665,692,1126,1000,16,5.989999771
12666,1592,1126,1000,16,5.989999771
12667,639,1803,1001,33,4.989999771
12668,1539,1803,1001,33,4.989999771
12669,574,1686,1000,16,3.99000001
12670,1474,1686,1000,16,3.99000001
12671,1374,1803,1000,16,4.989999771
12672,474,1803,1000,16,4.989999771
12673,221,1610,1000,33,4.989999771
12674,1121,1610,1000,33,4.989999771
12675,1374,1662,1000,16,0.99000001
12676,474,1662,1000,16,0.99000001
12677,692,1834,1001,33,2.99000001
12678,1592,1834,1001,33,2.99000001
12679,1389,1234,1001,33,2.99000001
12680,489,1234,1001,33,2.99000001
12681,674,1901,1000,16,4.989999771
12682,1574,1901,1000,16,4.989999771
12683,1306,1947,1001,16,0.99000001
12684,406,1947,1001,16,0.99000001
12685,439,1427,1000,16,3.99000001
12686,1339,1427,1000,16,3.99000001
12687,1289,1790,1001,33,4.989999771
12688,389,1790,1001,33,4.989999771
12689,657,1122,1000,31,5.989999771
12690,1557,1122,1000,31,5.989999771
12691,539,1459,1001,33,6.989999771
12692,1439,1459,1001,33,6.989999771
12693,692,1417,1000,16,3.99000001
12694,1592,1417,1000,16,3.99000001
12695,1307,1376,1000,16,0.99000001
12696,407,1376,1000,16,0.99000001
12697,188,1776,1000,16,4.989999771
12698,1088,1776,1000,16,4.989999771
12699,1288,1613,1000,16,7.989999771
12700,388,1613,1000,16,7.989999771
12701,1406,1919,1000,16,4.989999771
12702,506,1919,1000,16,4.989999771
12703,675,1749,1000,16,3.99000001
12704,1575,1749,1000,16,3.99000001
12705,257,1886,1000,33,5.989999771
12706,1157,1886,1000,33,5.989999771
12707,588,1099,1001,33,6.989999771
12708,1488,1099,1001,33,6.989999771
12709,224,1128,1001,33,2.99000001
12710,1124,1128,1001,33,2.99000001
12711,538,1020,1001,33,5.989999771
12712,1438,1020,1001,33,5.989999771
12713,288,1878,1000,16,9.989999771
12714,1188,1878,1000,16,9.989999771
12715,124,1114,1001,16,5.989999771
12716,1024,1114,1001,16,5.989999771
12717,657,1065,1000,33,1.99000001
12718,1557,1065,1000,33,1.99000001
12719,189,1623,1001,16,4.989999771
12720,1089,1623,1001,16,4.989999771
12721,157,1169,1001,16,4.989999771
12722,1057,1169,1001,16,4.989999771
12723,656,1969,1000,33,1.99000001
12724,1556,1969,1000,33,1.99000001
12725,174,1308,1001,33,0.99000001
12726,1074,1308,1001,33,0.99000001
12727,106,1014,1001,33,2.99000001
12728,1006,1014,1001,33,2.99000001
12729,656,1525,1001,33,2.99000001
12730,1556,1525,1001,33,2.99000001
12731,139,1790,1000,33,9.989999771
12732,1039,1790,1000,33,9.989999771
12733,174,1173,1001,33,4.989999771
12734,1074,1173,1001,33,4.989999771
12735,120,1090,1000,33,4.989999771
12736,1020,1090,1000,33,4.989999771
12737,1375,1227,1000,16,3.99000001
12738,475,1227,1000,16,3.99000001
12739,1238,1232,1000,33,1.99000001
12740,338,1232,1000,33,1.99000001
12741,1257,1198,1001,16,4.989999771
12742,357,1198,1001,16,4.989999771
12743,1257,1452,1000,33,3.99000001
12744,357,1452,1000,33,3.99000001
12745,538,1996,1000,33,2.99000001
12746,1438,1996,1000,33,2.99000001
12747,1274,1999,1001,16,6.989999771
12748,374,1999,1001,16,6.989999771
12749,538,1182,1000,31,5.989999771
12750,1438,1182,1000,31,5.989999771
12751,1421,1956,1000,16,6.989999771
12752,521,1956,1000,16,6.989999771
12753,224,1230,1000,16,2.99000001
12754,1124,1230,1000,16,2.99000001
12755,224,1153,1000,16,2.99000001
12756,1124,1153,1000,16,2.99000001
12757,1238,1269,1001,16,0.99000001
12758,338,1269,1001,16,0.99000001
12759,271,1623,1001,33,8.989999771
12760,1171,1623,1001,33,8.989999771
12761,189,1405,1000,31,0.99000001
12762,1089,1405,1000,31,0.99000001
12763,189,1139,1000,33,2.99000001
12764,1089,1139,1000,33,2.99000001
12765,106,1161,1000,16,5.989999771
12766,1006,1161,1000,16,5.989999771
12767,525,1651,1000,16,1.99000001
12768,1425,1651,1000,16,1.99000001
12769,106,1345,1001,16,6.989999771
12770,1006,1345,1001,16,6.989999771
12771,457,1925,1001,33,6.989999771
12772,1357,1925,1001,33,6.989999771
12773,107,1846,1001,33,2.99000001
12774,1007,1846,1001,33,2.99000001
12775,112,1846,1001,74,2.99000001
12776,1012,1846,1001,74,2.99000001
12777,131,1628,1001,56,0.99000001
12778,1031,1628,1001,56,0.99000001
12779,667,1784,1001,56,4.989999771
12780,1567,1784,1001,56,4.989999771
12781,680,1810,1000,73,7.989999771
12782,1580,1810,1000,73,7.989999771
12783,114,1360,1000,38,4.989999771
12784,1014,1360,1000,38,4.989999771
12785,1197,1878,1001,73,5.989999771
12786,297,1878,1001,73,5.989999771
12787,1263,1879,1001,38,4.989999771
12788,363,1879,1001,38,4.989999771
12789,146,1789,1001,55,0.99000001
12790,1046,1789,1001,55,0.99000001
12791,1314,1428,1000,38,6.989999771
12792,414,1428,1000,38,6.989999771
12793,1399,1724,1001,74,5.989999771
12794,499,1724,1001,74,5.989999771
12795,212,1310,1001,38,2.99000001
12796,1112,1310,1001,38,2.99000001
12797,1416,1952,1000,38,0.99000001
12798,516,1952,1000,38,0.99000001
12799,680,1153,1001,56,4.989999771
12800,1580,1153,1001,56,4.989999771
12801,531,1965,1001,55,6.989999771
12802,1431,1965,1001,55,6.989999771
12803,163,1495,1000,73,1.99000001
12804,1063,1495,1000,73,1.99000001
12805,129,1999,1000,56,7.989999771
12806,1029,1999,1000,56,7.989999771
12807,280,1515,1001,73,0.99000001
12808,1180,1515,1001,73,0.99000001
12809,212,1556,1000,55,2.99000001
12810,1112,1556,1000,55,2.99000001
12811,465,1619,1000,38,2.99000001
12812,1365,1619,1000,38,2.99000001
12813,1316,1303,1000,74,2.99000001
12814,416,1303,1000,74,2.99000001
12815,463,1059,1000,56,10.98999977
12816,1363,1059,1000,56,10.98999977
12817,129,1523,1001,73,2.99000001
12818,1029,1523,1001,73,2.99000001
12819,212,1488,1000,38,1.99000001
12820,1112,1488,1000,38,1.99000001
12821,1380,1376,1000,56,0.99000001
12822,180,1624,1001,6,1.99000001
12823,1080,1624,1001,6,1.99000001
12824,563,1729,1000,38,4.989999771
12825,1463,1729,1000,38,4.989999771
12826,582,1408,1001,56,4.989999771
12827,1482,1408,1001,56,4.989999771
12828,548,1431,1000,56,2.99000001
12829,1448,1431,1000,56,2.99000001
12830,148,1823,1001,73,4.989999771
12831,1048,1823,1001,73,4.989999771
12832,580,1368,1000,73,4.989999771
12833,1480,1368,1000,73,4.989999771
12834,616,1868,1000,56,5.989999771
12835,1516,1868,1000,56,5.989999771
12836,199,1724,1001,55,4.989999771
12837,1099,1724,1001,55,4.989999771
12838,682,1416,1000,6,3.99000001
12839,1582,1416,1000,6,3.99000001
12840,1299,1749,1000,74,6.989999771
12841,399,1749,1000,74,6.989999771
12842,1316,1137,1000,73,2.99000001
12843,416,1137,1000,73,2.99000001
12844,599,1771,1000,38,2.99000001
12845,1499,1771,1000,38,2.99000001
12846,1246,1087,1001,38,4.989999771
12847,346,1087,1001,38,4.989999771
12848,448,1173,1001,38,6.989999771
12849,1348,1173,1001,38,6.989999771
12850,631,1776,1000,56,8.989999771
12851,1531,1776,1000,56,8.989999771
12852,265,1894,1000,5,3.99000001
12853,1165,1894,1000,5,3.99000001
12854,665,1974,1001,74,2.99000001
12855,1565,1974,1001,74,2.99000001
12856,265,1536,1001,74,5.989999771
12857,1165,1536,1001,74,5.989999771
12858,582,1764,1000,6,4.989999771
12859,1482,1764,1000,6,4.989999771
12860,682,1605,1000,73,5.989999771
12861,1582,1605,1000,73,5.989999771
12862,431,1664,1000,73,2.99000001
12863,1331,1664,1000,73,2.99000001
12864,548,1752,1001,74,3.99000001
12865,1448,1752,1001,74,3.99000001
12866,246,1354,1001,55,0.99000001
12867,1146,1354,1001,55,0.99000001
12868,163,1442,1000,73,2.99000001
12869,1063,1442,1000,73,2.99000001
12870,231,1134,1000,38,4.989999771
12871,1131,1134,1000,38,4.989999771
12872,631,1558,1001,6,3.99000001
12873,1531,1558,1001,6,3.99000001
12874,533,1645,1001,74,0.99000001
12875,1433,1645,1001,74,0.99000001
12876,265,1588,1001,38,1.99000001
12877,1165,1588,1001,38,1.99000001
12878,1414,1118,1001,38,0.99000001
12879,514,1118,1001,38,0.99000001
12880,265,1535,1001,56,7.989999771
12881,1165,1535,1001,56,7.989999771
12882,631,1570,1001,56,2.99000001
12883,1531,1570,1001,56,2.99000001
12884,631,1943,1000,73,4.989999771
12885,1531,1943,1000,73,4.989999771
12886,1214,1936,1000,38,2.99000001
12887,314,1936,1000,38,2.99000001
12888,550,1744,1000,38,4.989999771
12889,1450,1744,1000,38,4.989999771
12890,682,1709,1001,5,9.989999771
